FIPS,State,County,Premature_Death_Total,Poor_or_Fair_Health,Adult_Smoking,Adult_Obesity,Uninsured,Primary_Care_Physician,Some_College,Unemployment,Children_in_Poverty,Air_Pollution_PM,Severe_Housing_Problems,Premature_Death_AIAN,Premature_Death_Asian,Premature_Death_Black,Premature_Death_Hispanic,Premature_Death_White,Premature_Death_NHOPI,DeathGap_AIAN,DeathGap_Asian,DeathGap_Black,DeathGap_Hispanic,DeathGap_White,DeathGap_NHOPI
45,SC,South Carolina,10824.239765,0.163,0.162,0.355,0.1097991705,0.0006733189,0.6546070837,0.0296249673,0.188,7.8,0.1407628343,9424.4752162,3035.1150625,14794.992527,6334.8780558,9954.36664,10105.410378,-1399.7645487999998,-7789.1247025,3970.752762,-4489.3617092,-869.8731250000001,-718.8293869999998
45,SC,Abbeville County,12940.608788,0.186,0.176,0.387,0.1156614406,0.0005350014,0.5592105263,0.0366962886,0.22,8.3,0.1315649867,,,16562.231106,,11741.457679,,,,3621.6223179999997,,-1199.1511090000004,
45,SC,Aiken County,12448.581563,0.187,0.176,0.37,0.1065518543,0.0003396262,0.6252106025,0.0298714785,0.177,9.8,0.1230964467,,,15738.895489,6997.8630544,12152.218421,,,,3290.3139260000007,-5450.7185086,-296.36314200000015,
45,SC,Allendale County,16835.759297,0.269,0.22,0.445,0.1363923385,0.0005090354,0.4303341902,0.0529487731,0.446,,0.1384364821,,,19887.045285,,9581.3730901,,,,3051.2859879999996,,-7254.386206900001,
45,SC,Anderson County,11472.167556,0.163,0.157,0.385,0.1154502787,0.000657297,0.6232157975,0.0276460038,0.184,8.8,0.1206316991,,,15335.898063,6449.6924217,11073.698749,,,,3863.730507,-5022.475134300001,-398.4688070000011,
45,SC,Bamberg County,15721.876461,0.239,0.214,0.443,0.1393168118,0.0003791038,0.5667972925,0.053217012,0.363,8.0,0.1052631579,,,19612.504613,,11411.077827,,,,3890.628152000001,,-4310.798634000001,
45,SC,Barnwell County,17191.10889,0.235,0.214,0.434,0.1266057391,0.0002429543,0.444028298,0.0433420366,0.458,8.6,0.1659600242,,,20429.003996,,15697.910924,,,,3237.895106,,-1493.1979659999997,
45,SC,Beaufort County,7369.344919,0.138,0.13,0.279,0.1101792419,0.0006936187,0.6391638027,0.0278522229,0.14,8.7,0.1361559965,,,12777.666909,4937.4121704,6448.8015895,,,,5408.3219899999995,-2431.9327486,-920.5433295000003,
45,SC,Berkeley County,9014.7316436,0.153,0.146,0.366,0.096691424,0.0003295297,0.6840795278,0.0268793896,0.126,8.0,0.1226734852,,3631.3185182,11931.493834,5969.2099892,8504.7567519,,,-5383.4131254,2916.7621904000007,-3045.5216544000004,-509.9748916999997,
45,SC,Calhoun County,14694.97339,0.205,0.195,0.384,0.1069074233,0.0002117896,0.6634679021,0.0325757576,0.243,7.8,0.1545768566,,,19504.929796,,12449.693147,,,,4809.956406000001,,-2245.2802429999992,
45,SC,Charleston County,8317.4061474,0.12,0.101,0.288,0.0967336758,0.0012396374,0.7859924053,0.024340036,0.142,7.1,0.1691042864,,3335.2477376,14860.40098,7565.5351482,6313.2362133,,,-4982.1584097999985,6542.994832600001,-751.8709991999995,-2004.1699340999994,
45,SC,Cherokee County,14798.164785,0.199,0.185,0.323,0.114937418,0.000338971,0.5297946196,0.0419143749,0.235,8.1,0.105313093,,,16981.380831,,15043.831225,,,,2183.2160459999977,,245.66643999999906,
45,SC,Chester County,17890.32013,0.208,0.198,0.42,0.1098438183,0.000279425,0.513749339,0.0393740902,0.308,7.5,0.1219415943,,,19061.637583,,17713.901669,,,,1171.3174529999997,,-176.41846100000112,
45,SC,Chesterfield County,14470.278274,0.205,0.192,0.398,0.1242403978,0.000300453,0.4772659437,0.0320785597,0.3,7.1,0.1448938027,,,15869.361948,,14520.311823,,,,1399.0836739999995,,50.033548999999766,
45,SC,Clarendon County,15443.452088,0.22,0.192,0.456,0.1282242294,0.0003223311,0.4965824666,0.0397427441,0.297,7.5,0.1251618472,,,19233.491655,,12740.699478,,,,3790.0395670000016,,-2702.7526099999995,
45,SC,Colleton County,17986.455823,0.223,0.213,0.448,0.1349934907,0.000415995,0.4706404706,0.0310547593,0.336,8.1,0.1268260292,,,21783.094798,,16124.986288,,,,3796.638974999998,,-1861.4695350000002,
45,SC,Darlington County,15869.313812,0.201,0.186,0.414,0.1119437064,0.0005417895,0.5685455811,0.0327368248,0.301,7.4,0.131933439,,,18406.093148,,14510.660651,,,,2536.7793359999996,,-1358.6531610000002,
45,SC,Dillon County,19641.47227,0.319,0.282,0.423,0.131824417,0.0003916403,0.4361828436,0.0437816286,0.346,7.0,0.1652932622,28466.352362,,20740.03776,,19782.662148,,8824.880092000003,,1098.5654900000009,,141.18987800000104,
45,SC,Dorchester County,8693.3282073,0.167,0.159,0.364,0.1039078936,0.0003183797,0.6656941672,0.0255300322,0.128,8.1,0.1478208648,15198.370841,,10495.576663,6608.8255621,8326.1411746,,6505.042633700001,,1802.2484557000007,-2084.5026451999993,-367.1870326999997,
45,SC,Edgefield County,11214.050883,0.217,0.194,0.391,0.1254641494,0.0003441288,0.492371706,0.0308077404,0.224,6.7,0.1247252747,,,15827.663593,,9922.2840134,,,,4613.612709999999,,-1291.7668696,
45,SC,Fairfield County,18564.288145,0.249,0.223,0.411,0.098282889,0.0004349928,0.4806100218,0.0398815191,0.331,7.2,0.1757990868,,,19842.531026,,19775.996794,,,,1278.242881000002,,1211.7086490000002,
45,SC,Florence County,14826.579901,0.189,0.166,0.388,0.1054056058,0.000988982,0.6242953694,0.0297079482,0.28,6.7,0.1486773508,,,17700.851457,8159.8412806,13349.196906,,,,2874.2715560000015,-6666.7386203999995,-1477.382995,
45,SC,Georgetown County,13427.806439,0.17,0.159,0.339,0.1183726614,0.0006257724,0.6323675497,0.0325172583,0.228,6.9,0.1339042429,,,15558.917389,,13179.528051,,,,2131.1109500000002,,-248.27838800000063,
45,SC,Greenville County,9141.6446121,0.129,0.111,0.3,0.1041843737,0.0011164519,0.7135743116,0.026473737,0.146,8.1,0.1283030804,,1982.1959602,12953.307533,5900.3924962,8949.6987227,,,-7159.448651900001,3811.6629208999984,-3241.2521159000007,-191.94588939999994,
45,SC,Greenwood County,13119.147122,0.204,0.183,0.405,0.1155625797,0.0011698271,0.5808819032,0.0352314352,0.237,8.3,0.1413975552,,,15950.723896,5352.9026868,12561.011265,,,,2831.576773999999,-7766.2444352,-558.1358570000011,
45,SC,Hampton County,16171.51445,0.249,0.214,0.437,0.1342380768,0.000330033,0.3573750508,0.0279832347,0.321,8.4,0.1214128035,,,18286.172304,,14563.50596,,,,2114.657853999999,,-1608.0084900000002,
45,SC,Horry County,11747.017574,0.166,0.175,0.347,0.1468572805,0.0006236682,0.6214757807,0.0341667509,0.198,7.0,0.142114256,,3369.778867,15686.653922,7348.2261856,11720.805986,,,-8377.238707,3939.636348,-4398.7913884,-26.21158800000012,
45,SC,Jasper County,12831.829255,0.199,0.18,0.375,0.15877474,0.0002308403,0.5627215708,0.0263961606,0.292,8.7,0.1840324763,,,15156.745288,11934.526095,11905.781307,,,,2324.9160329999995,-897.3031600000013,-926.0479480000013,
45,SC,Kershaw County,12077.29598,0.177,0.173,0.365,0.101335052,0.0005746257,0.6345083488,0.029668585,0.178,7.5,0.1449799197,,,15106.399235,9531.5611875,11483.415499,,,,3029.103255,-2545.7347925000013,-593.8804810000001,
45,SC,Lancaster County,11214.386636,0.16,0.162,0.36,0.0955908025,0.000408627,0.6574579131,0.0328040443,0.137,7.3,0.1121737942,,,16895.400496,5719.2188342,10034.346755,,,,5681.013859999999,-5495.167801799999,-1180.0398809999988,
45,SC,Laurens County,13903.664161,0.189,0.19,0.41,0.1272747867,0.0005014527,0.4876063183,0.0315555125,0.24,8.3,0.1536787975,,,16105.780491,,13965.307382,,,,2202.116329999999,,61.64322100000027,
45,SC,Lee County,17807.772983,0.276,0.244,0.491,0.1145477432,0.0001228501,0.4752333094,0.0390684848,0.338,7.4,0.1661392405,,,20393.063252,,13939.977876,,,,2585.290269000001,,-3867.795106999998,
45,SC,Lexington County,8865.3864156,0.149,0.145,0.39,0.1036716719,0.0006297124,0.6809549098,0.0245331075,0.144,7.8,0.120383155,,2396.0843345,11673.394794,5552.0889689,8781.7373509,,,-6469.302081100001,2808.0083784,-3313.2974467000004,-83.64906469999914,
45,SC,McCormick County,14226.367829,0.192,0.175,0.383,0.0968303054,0.0005122951,0.4831061055,0.0331986143,0.326,8.5,0.1074270557,,,18026.043284,,11424.686755,,,,3799.6754549999987,,-2801.681074,
45,SC,Marion County,18732.168126,0.261,0.223,0.424,0.1242427067,0.0003821568,0.3599939293,0.0444514254,0.359,7.0,0.1613646842,,,20743.58924,,17353.122108,,,,2011.4211140000007,,-1379.046018000001,
45,SC,Marlboro County,17178.059449,0.281,0.257,0.46,0.1169662921,0.0001137139,0.3282508631,0.0718762502,0.356,7.4,0.1607717042,15757.43873,,17296.434592,,19814.126708,,-1420.6207190000005,,118.37514300000112,,2636.0672589999995,
45,SC,Newberry County,12999.515428,0.195,0.17,0.387,0.120646983,0.000657964,0.5525157607,0.0288461538,0.283,7.9,0.1354476379,,,20027.236373,6816.2851019,10429.272798,,,,7027.720944999999,-6183.230326100001,-2570.2426300000006,
45,SC,Oconee County,10455.882264,0.158,0.149,0.316,0.1330321871,0.0005176572,0.6353398735,0.0276588001,0.201,8.2,0.1193891717,,,12393.585979,5867.7220261,10920.7344,,,,1937.7037149999996,-4588.1602379,464.8521359999995,
45,SC,Orangeburg County,16384.898539,0.227,0.198,0.471,0.1105257894,0.0004821485,0.5236482796,0.0441722568,0.291,8.1,0.1625990984,,,18500.575102,,13791.343856,,,,2115.6765629999973,,-2593.554683000002,
45,SC,Pickens County,10324.094521,0.184,0.187,0.368,0.1156609266,0.0005898857,0.6181806144,0.0291293,0.176,8.2,0.1602953074,,,13194.578091,8378.2067872,10378.617029,,,,2870.4835699999985,-1945.8877338000002,54.5225079999982,
45,SC,Richland County,9520.7967869,0.168,0.149,0.339,0.0960735626,0.0008247531,0.7360894942,0.0298357655,0.199,6.9,0.1870436248,,2818.0050582,12061.960823,7823.5295072,7271.5249879,,,-6702.7917287,2541.164036099999,-1697.2672797000005,-2249.271799,
45,SC,Saluda County,10984.491474,0.199,0.179,0.389,0.1405082212,0.0001593964,0.566539924,0.028363047,0.244,8.2,0.1660899654,,,17819.47041,,10062.270618,,,,6834.978936000001,,-922.2208559999999,
45,SC,Spartanburg County,11012.872303,0.163,0.159,0.364,0.122720671,0.0006192983,0.6119267086,0.0289510074,0.197,8.0,0.1295423819,,4153.1986933,14273.043486,5906.7346481,11006.253801,,,-6859.6736097,3260.1711830000004,-5106.1376549,-6.618501999999353,
45,SC,Sumter County,13356.190509,0.188,0.167,0.409,0.1062217333,0.0005345654,0.637855127,0.0384111424,0.239,7.7,0.1510174062,,,15753.084704,,12206.470696,,,,2396.8941950000008,,-1149.7198129999997,
45,SC,Union County,16927.043083,0.248,0.234,0.429,0.1130934971,0.0003331359,0.470055034,0.0406809254,0.348,7.8,0.1058295964,,,20974.856454,,15936.147149,,,,4047.813371,,-990.8959340000001,
45,SC,Williamsburg County,15827.736149,0.25,0.209,0.472,0.1097711518,0.0001968246,0.4348904506,0.0476693897,0.316,7.2,0.1841230258,,,18002.231486,,13379.469672,,,,2174.4953370000003,,-2448.266477000001,
45,SC,York County,8297.0111383,0.152,0.154,0.312,0.0887180823,0.0004816438,0.738379397,0.028136912,0.12,6.7,0.1144787464,9428.3653794,4246.3715665,11573.041929,4192.2875019,8045.7020367,,1131.3542410999999,-4050.6395718000003,3276.0307907000006,-4104.7236364,-251.30910160000076,
46,SD,South Dakota,8929.4506358,0.143,0.146,0.372,0.100175082,0.0007985472,0.6889129379,0.0198338744,0.135,5.4,0.1143501648,38307.384734,3932.7361737,7488.1146291,5571.4092959,6370.3538333,,29377.9340982,-4996.7144621,-1441.3360067000003,-3358.0413399,-2559.0968025,
46,SD,Aurora County,8790.3490039,0.134,0.161,0.334,0.1103804603,,0.6660583942,0.0159893404,0.153,5.4,0.0717703349,,,,,9499.3598825,,,,,,709.0108786000001,
46,SD,Beadle County,7497.4298238,0.189,0.192,0.347,0.1292286007,0.0004706867,0.5492957746,0.018394287,0.193,5.7,0.1280367695,,8692.7454114,,,7391.0582038,,,1195.3155875999992,,,-106.3716199999999,
46,SD,Bennett County,21695.417397,0.234,0.269,0.43,0.1423935091,,0.5534825871,0.0307835821,0.356,4.7,0.1363636364,34505.366472,,,,,,12809.949075,,,,,
46,SD,Bon Homme County,7594.8384483,0.151,0.171,0.36,0.0908880666,0.000570288,0.4813256181,0.0191437522,0.101,5.9,0.0777096115,,,,,7356.6471378,,,,,,-238.19131050000033,
46,SD,Brookings County,6178.4002075,0.121,0.134,0.378,0.0766458866,0.0005773839,0.7949820789,0.0198312018,0.074,4.4,0.1095579902,,,,,5993.1717127,,,,,,-185.22849479999968,
46,SD,Brown County,6876.1939152,0.123,0.149,0.359,0.0990328564,0.0006299047,0.6963845081,0.0199711141,0.099,5.6,0.1138888889,25734.83609,,,,6301.8023038,,18858.6421748,,,,-574.3916114000003,
46,SD,Brule County,8506.2333758,0.17,0.202,0.368,0.1344436399,0.0011446013,0.7030201342,0.0171690195,0.146,5.2,0.0929648241,,,,,7331.597361,,,,,,-1174.6360148000003,
46,SD,Buffalo County,46417.851928,0.315,0.352,0.444,0.1284132841,0.0,0.3906633907,0.0442225392,0.381,5.1,0.2621359223,57595.749165,,,,,,11177.897237000005,,,,,
46,SD,Butte County,5771.7158297,0.147,0.187,0.349,0.1428904973,0.0002869166,0.5539538715,0.0191215449,0.151,5.2,0.1576971214,,,,,5643.3600647,,,,,,-128.35576499999934,
46,SD,Campbell County,10991.002953,0.135,0.159,0.35,0.1003271538,0.0,0.7481481481,0.0245795602,0.128,5.2,0.0839694656,,,,,10314.123039,,,,,,-676.8799139999992,
46,SD,Charles Mix County,16778.873171,0.175,0.201,0.385,0.1553680535,0.0003274037,0.6242105263,0.0219724067,0.261,5.8,0.1435810811,40595.411192,,,,6864.3212793,,23816.538021,,,,-9914.551891699999,
46,SD,Clark County,4614.1210553,0.143,0.166,0.38,0.0940778342,,0.5402439024,0.0203888099,0.137,5.8,0.1263537906,,,,,4974.8946526,,,,,,360.7735972999999,
46,SD,Clay County,7573.4519246,0.155,0.183,0.399,0.1009972801,0.0004620462,0.7548324742,0.0206962719,0.146,6.3,0.2067669173,,,,,6671.1732089,,,,,,-902.2787157000002,
46,SD,Codington County,6602.3970518,0.149,0.174,0.398,0.1043970396,0.0009498012,0.6361831845,0.0180648354,0.118,6.7,0.1408274133,35743.889611,,,,5941.4764385,,29141.4925592,,,,-660.9206132999998,
46,SD,Corson County,37698.489088,0.266,0.276,0.462,0.1029876977,,0.4315403423,0.0303265941,0.404,5.2,0.1682242991,56196.455904,,,,,,18497.966816,,,,,
46,SD,Custer County,5543.4342375,0.123,0.146,0.375,0.1300867245,0.00046463,0.6352201258,0.0251646284,0.133,3.3,0.1462068966,,,,,6165.5420434,,,,,,622.1078059000001,
46,SD,Davison County,7038.5709428,0.159,0.187,0.369,0.1101722041,0.00080491,0.6326701571,0.0172118591,0.117,5.7,0.1084266352,,,,,6302.8554475,,,,,,-735.7154952999999,
46,SD,Day County,6775.6907501,0.152,0.181,0.378,0.125351034,0.0003694126,0.6556169429,0.0270778488,0.167,5.9,0.0867678959,,,,,6456.7215616,,,,,,-318.9691884999993,
46,SD,Deuel County,7408.115889,0.146,0.163,0.349,0.0959310959,0.0002340824,0.718171926,0.0275743214,0.088,5.6,0.0640668524,,,,,6665.0294573,,,,,,-743.0864316999996,
46,SD,Dewey County,41916.305537,0.264,0.266,0.408,0.1761348898,0.0001906214,0.4571657326,0.0566202091,0.293,4.9,0.1848484848,56229.751357,,,,,,14313.44582,,,,,
46,SD,Douglas County,3317.8496407,0.146,0.171,0.362,0.1280693308,0.0003544842,0.6637781629,0.0194369973,0.113,5.5,0.1100917431,,,,,3468.7924322,,,,,,150.9427915000001,
46,SD,Edmunds County,6205.6388534,0.139,0.172,0.356,0.0950545922,0.0004959088,0.7238636364,0.02039801,0.118,5.6,0.0906040268,,,,,6375.9455095,,,,,,170.3066561000005,
46,SD,Fall River County,12518.752937,0.162,0.189,0.365,0.1278648975,0.0006942516,0.6605809129,0.0256410256,0.2,4.3,0.1666666667,38885.172341,,,,11337.946041,,26366.419404,,,,-1180.806896,
46,SD,Faulk County,5578.5738465,0.158,0.192,0.372,0.1066838046,0.0004679457,0.6744730679,0.0181983621,0.156,5.2,0.077124183,,,,,5721.9939073,,,,,,143.4200607999992,
46,SD,Grant County,5749.136859,0.128,0.15,0.331,0.1040812689,0.0007979785,0.7366730893,0.0244504262,0.116,5.9,0.1118421053,,,,,5270.4123581,,,,,,-478.72450089999984,
46,SD,Gregory County,13035.215475,0.172,0.196,0.368,0.1513682023,0.0010057833,0.600536193,0.0188590288,0.174,5.3,0.089456869,,,,,10293.313252,,,,,,-2741.902223000001,
46,SD,Haakon County,5004.1921261,0.147,0.177,0.359,0.1036539896,0.0010899183,0.5681818182,0.0175763182,0.128,4.7,0.0408450704,,,,,,,,,,,,
46,SD,Hamlin County,6695.3027526,0.125,0.159,0.342,0.117941122,0.0001598721,0.5751960086,0.0176295091,0.075,5.9,0.0793269231,,,,,6982.2575605,,,,,,286.95480790000056,
46,SD,Hand County,6478.7124507,0.126,0.155,0.345,0.1026191498,0.0006462036,0.8003144654,0.0159253158,0.093,5.2,0.0992647059,,,,,6719.2335635,,,,,,240.52111280000008,
46,SD,Hanson County,4906.3335386,0.127,0.159,0.331,0.0880935994,,0.6908150065,0.0223214286,0.111,5.7,0.0821917808,,,,,5147.5834371,,,,,,241.2498985000002,
46,SD,Harding County,,0.111,0.129,0.337,0.1129343629,0.0,0.8841201717,0.0192572215,0.136,4.9,0.0470588235,,,,,,,,,,,,
46,SD,Hughes County,10072.169431,0.117,0.133,0.348,0.075960613,0.0007912287,0.6761177754,0.0155642023,0.108,4.0,0.108811749,25323.785843,,,,7537.070786,,15251.616412000001,,,,-2535.098645,
46,SD,Hutchinson County,6739.7026574,0.14,0.174,0.341,0.0910369069,0.001214411,0.7392156863,0.0206690237,0.137,5.9,0.0945017182,,,,,6359.9044802,,,,,,-379.7981772000003,
46,SD,Hyde County,,0.138,0.168,0.352,0.0872560276,0.0,0.8707224335,0.0183206107,0.132,4.9,0.0545454545,,,,,,,,,,,,
46,SD,Jackson County,24380.060002,0.248,0.269,0.397,0.1617987946,,0.3993948563,0.0324881141,0.36,4.2,0.1944444444,39761.994186,,,,10596.208639,,15381.934184000005,,,,-13783.851362999998,
46,SD,Jerauld County,,0.143,0.175,0.366,0.0879310345,0.0,0.6221719457,0.016722408,0.172,5.3,0.100591716,,,,,,,,,,,,
46,SD,Jones County,,0.119,0.138,0.355,0.0897832817,0.0,0.6078431373,0.0248565966,0.235,4.6,0.05,,,,,,,,,,,,
46,SD,Kingsbury County,4944.6573687,0.133,0.158,0.342,0.0997284621,0.000385208,0.5976058932,0.0188679245,0.12,5.7,0.1130653266,,,,,4902.9301464,,,,,,-41.727222299999994,
46,SD,Lake County,6000.0318115,0.114,0.152,0.358,0.095109742,0.0006451018,0.7105704698,0.0189995547,0.089,5.6,0.1038961039,,,,,6169.4556858,,,,,,169.42387429999962,
46,SD,Lawrence County,6602.7123684,0.132,0.158,0.35,0.1116983791,0.0009554749,0.7228123419,0.0186241495,0.114,5.3,0.1269126913,,,,,6295.6089187,,,,,,-307.10344970000006,
46,SD,Lincoln County,4503.1062697,0.098,0.101,0.326,0.0656513382,0.0013260645,0.795960202,0.0160615256,0.038,6.5,0.0813106796,,,,,4613.6775347,,,,,,110.5712650000005,
46,SD,Lyman County,20853.542079,0.212,0.236,0.399,0.1415896488,,0.576372315,0.0280701754,0.26,4.9,0.1481481481,44323.901774,,,,5376.8707641,,23470.359695,,,,-15476.671314899999,
46,SD,McCook County,6584.2810145,0.129,0.157,0.347,0.1101839966,0.0001755926,0.7476923077,0.0170239596,0.093,5.8,0.0689655172,,,,,6464.7187954,,,,,,-119.56221910000022,
46,SD,McPherson County,4352.5853915,0.138,0.152,0.378,0.0802171291,0.0004132231,0.6442307692,0.0243161094,0.19,5.4,0.0574712644,,,,,4524.5057108,,,,,,171.9203193000003,
46,SD,Marshall County,5653.573337,0.129,0.147,0.329,0.1047246464,0.000232342,0.6487119438,0.0253623188,0.141,5.7,0.0701754386,,,,,4333.6883508,,,,,,-1319.8849861999997,
46,SD,Meade County,7283.0260039,0.121,0.145,0.333,0.0856956928,0.0005965598,0.7358401324,0.0205240473,0.085,5.9,0.0685791125,28325.546714,,,,6600.4534565,,21042.520710099998,,,,-682.5725474000001,
46,SD,Mellette County,32895.472314,0.26,0.275,0.428,0.1438848921,0.0,0.3802197802,0.0317040951,0.33,4.6,0.1709401709,59625.232123,,,,,,26729.759809000003,,,,,
46,SD,Miner County,6717.1378668,0.137,0.175,0.363,0.106103822,0.0004321521,0.6909547739,0.0171875,0.104,5.5,0.1098901099,,,,,6564.9756576,,,,,,-152.16220919999978,
46,SD,Minnehaha County,7471.5078929,0.113,0.115,0.339,0.0922923132,0.001021609,0.7203891781,0.0182569958,0.103,6.3,0.1116025641,32231.488466,4517.7470862,10037.536088,6211.7492752,6698.2682318,,24759.980573099998,-2953.7608067,2566.0281951000006,-1259.7586177000003,-773.2396611000004,
46,SD,Moody County,9921.101535,0.135,0.168,0.328,0.1177904143,0.0004750594,0.6837916064,0.0201622818,0.111,5.6,0.1272727273,51066.309879,,,,3335.4642566,,41145.208344,,,,-6585.6372784,
46,SD,Oglala Lakota County,40417.283428,0.35,0.377,0.439,0.1369936034,0.0003680259,0.2907110092,0.0584469802,0.407,,0.5086705202,44496.498119,,,,,,4079.214691000001,,,,,
46,SD,Pennington County,10606.090922,0.144,0.166,0.346,0.1075462042,0.0011358961,0.7091092461,0.0190537892,0.163,6.8,0.119191001,42530.183877,,,7168.4562428,7524.9256609,,31924.092955000004,,,-3437.6346791999995,-3081.165261099999,
46,SD,Perkins County,6533.9459345,0.113,0.134,0.335,0.116838488,0.0003547357,0.6931464174,0.0202797203,0.183,4.8,0.1015625,,,,,6488.9794758,,,,,,-44.96645869999975,
46,SD,Potter County,4643.2980376,0.129,0.154,0.341,0.083143508,0.0004040404,0.6743295019,0.0236071766,0.11,4.9,0.0516431925,,,,,4979.3151183,,,,,,336.0170807000004,
46,SD,Roberts County,15877.906181,0.197,0.218,0.428,0.148199446,0.0002951884,0.6247075339,0.0305971724,0.199,6.0,0.1164383562,32400.657333,,,,4264.6399195,,16522.751151999997,,,,-11613.2662615,
46,SD,Sanborn County,7199.8970473,0.136,0.15,0.35,0.1082666667,,0.5916230366,0.018018018,0.133,5.5,0.0782122905,,,,,7205.0292633,,,,,,5.132215999999971,
46,SD,Spink County,8812.6440381,0.138,0.168,0.368,0.1099576271,0.0004785452,0.6259204713,0.0219123506,0.126,5.7,0.0894308943,,,,,9500.7739918,,,,,,688.1299537000014,
46,SD,Stanley County,10948.556154,0.125,0.164,0.337,0.1025641026,0.0009894459,0.5924895688,0.0179028133,0.094,4.6,0.048,,,,,10520.262778,,,,,,-428.2933759999996,
46,SD,Sully County,8861.2137641,0.132,0.17,0.374,0.0651162791,0.0,0.6956521739,0.0157004831,0.074,4.7,0.075862069,,,,,,,,,,,,
46,SD,Todd County,34849.512925,0.332,0.338,0.443,0.1314532975,0.000215378,0.415649979,0.0336189848,0.379,4.9,0.234439834,39465.346265,,,,,,4615.833339999997,,,,,
46,SD,Tripp County,13289.576266,0.19,0.229,0.412,0.1616513305,0.0008978273,0.53858393,0.0162284972,0.214,4.9,0.1071428571,43001.460647,,,,9370.8794138,,29711.884381,,,,-3918.6968522000006,
46,SD,Turner County,6882.5721153,0.135,0.164,0.342,0.0968813168,,0.6373307544,0.0186027284,0.083,6.1,0.0793650794,,,,,6721.3571567,,,,,,-161.2149586000005,
46,SD,Union County,4782.8899681,0.12,0.134,0.326,0.0741436624,0.0004741584,0.7528534824,0.0213156085,0.056,6.1,0.0935672515,,,,,5067.1137381,,,,,,284.2237699999996,
46,SD,Walworth County,9035.1681939,0.152,0.172,0.348,0.122875817,0.0011432927,0.6981412639,0.0318072289,0.188,5.2,0.1017316017,31053.131185,,,,5578.0595364,,22017.9629911,,,,-3457.108657499999,
46,SD,Yankton County,6346.2922975,0.127,0.155,0.353,0.1006632623,0.0010301756,0.6563411079,0.0175409148,0.122,6.1,0.084930088,,,,,5905.8582794,,,,,,-440.4340180999998,
46,SD,Ziebach County,25117.899183,0.282,0.308,0.449,0.1186252772,,0.4074702886,0.0436590437,0.557,4.8,0.2101449275,34250.457873,,,,,,9132.558689999998,,,,,
47,TN,Tennessee,11635.779147,0.192,0.192,0.391,0.1107915145,0.0006958922,0.6335912561,0.0330428757,0.189,7.0,0.1328059622,5254.3335119,3737.727364,16799.487643,7556.4967685,11000.732198,13015.210785,-6381.445635099999,-7898.051782999999,5163.708496000001,-4079.282378499999,-635.0469489999996,1379.431638
47,TN,Anderson County,12679.04963,0.183,0.173,0.383,0.1077367464,0.0005027328,0.6408662315,0.0323496346,0.182,7.7,0.1218724778,,,14864.084919,,12910.530358,,,,2185.0352890000013,,231.48072800000045,
47,TN,Bedford County,11720.447227,0.222,0.22,0.413,0.1291262136,0.000293433,0.4764318297,0.0330465031,0.19,7.1,0.1348785256,,,15376.986347,7216.6725738,12164.625142,,,,3656.5391199999995,-4503.774653200001,444.1779150000002,
47,TN,Benton County,14780.679031,0.225,0.241,0.398,0.1312786339,0.0002520161,0.4815049004,0.0412675018,0.273,6.8,0.1036866359,,,,,14798.613494,,,,,,17.934462999999596,
47,TN,Bledsoe County,9901.5577358,0.267,0.261,0.428,0.1610963929,0.0001312853,0.2389168464,0.0534197586,0.281,7.0,0.1316326531,,,,,10628.78645,,,,,,727.2287142000005,
47,TN,Blount County,10637.426375,0.18,0.181,0.334,0.1125633916,0.0006831147,0.5776493373,0.0300847458,0.131,6.6,0.1060475781,,,10189.111352,4816.8643906,11161.732646,,,,-448.3150229999992,-5820.561984399999,524.3062710000013,
47,TN,Bradley County,10765.474019,0.197,0.178,0.392,0.1122951554,0.0004811096,0.611391387,0.0351435792,0.193,7.9,0.1283272283,,,13922.272782,6645.7098186,11004.750014,,,,3156.7987630000007,-4119.764200399999,239.27599499999997,
47,TN,Campbell County,18368.955146,0.235,0.232,0.392,0.1214802896,0.0003537319,0.4348015226,0.0414624454,0.257,7.4,0.1273420133,,,,,18635.157758,,,,,,266.20261200000095,
47,TN,Cannon County,15228.053213,0.222,0.225,0.362,0.126855153,0.0002061431,0.520716386,0.0293528064,0.218,6.9,0.1128747795,,,,,15801.008949,,,,,,572.9557359999999,
47,TN,Carroll County,14102.22106,0.245,0.253,0.406,0.0951085704,0.0003517164,0.5586443854,0.0409689758,0.219,7.0,0.0973612375,,,22319.89728,,13799.190793,,,,8217.676220000001,,-303.0302670000001,
47,TN,Carter County,12615.571125,0.236,0.231,0.413,0.1341873311,0.0003028468,0.5801503531,0.0367079146,0.23,6.2,0.1006583139,,,,,13092.992611,,,,,,477.4214859999993,
47,TN,Cheatham County,12436.708221,0.172,0.179,0.374,0.1188743328,0.0005779929,0.6067003212,0.0257550007,0.124,7.8,0.0842824601,,,18655.646814,,12764.079989,,,,6218.938592999999,,327.37176799999907,
47,TN,Chester County,11995.612735,0.242,0.247,0.392,0.1139741579,0.000285649,0.575506221,0.0313199105,0.213,6.7,0.0883797054,,,14619.573831,,11767.736967,,,,2623.961095999999,,-227.87576799999988,
47,TN,Claiborne County,14193.455855,0.229,0.246,0.411,0.1154706241,0.0005268541,0.539636086,0.0393657736,0.27,7.5,0.115585384,,,,,14521.651955,,,,,,328.1960999999992,
